date,port01,port02,port03,port04,port05,port06,port07,port08,port09,port10,portLS
2006-06-13,-1.25958051858086,-1.27753972940925,-1.18144764646316,-1.46760292970193,-1.52085393123782,-1.35061112506377,-1.64511568482189,-2.13313776523951,-2.23298500609499,-2.39425224450468,-1.13467172592382
2006-06-14,-0.00741382843442654,0.00846086108714463,0.190285533937158,0.0121005938666487,0.557345705012075,0.142500303577436,0.491257080075815,0.669577249818715,0.928841310764775,1.60162197809647,1.6090358065309
2006-06-15,2.44766160689132,2.55195031452822,2.52116027504172,2.64867090351286,2.47813656886291,2.61306986438415,3.08576251692775,3.88546657888422,3.66990195750562,5.27054919224005,2.82288758534873
2006-06-16,-0.332673644867367,-0.393428909829136,-0.584294136979001,-0.718493048848142,-0.778821309474263,-0.43951041859044,-0.746863949942991,-0.772492506392467,-0.856250098133538,-0.931521041597563,-0.598847396730196
2006-06-19,-1.27651231729299,-0.959873392226216,-1.0252423921062,-1.76905712099453,-1.57834662280799,-1.26905984895227,-1.36324294519005,-1.5214654051413,-1.94818138995311,-2.04101934722206,-0.764507029929071
2006-06-20,-0.463527344633018,-0.445816322138297,-0.0184252432974082,-0.130323006828962,-0.507631792264581,-0.238166974691496,-0.0638008535639384,-0.400034478179957,-0.380835289959342,-0.0448131282662318,0.418714216366786
2006-06-21,1.26985387977129,1.34633832462855,1.11932382978056,1.23597019211444,1.39833225137534,1.1302204442008,1.22481466462875,1.9117387476609,1.99619243478353,2.77905968957101,1.50920580979972
2006-06-22,-0.350686190010701,-0.667744823333697,-0.487951394495946,-0.447132398661475,-0.376752228225682,-0.211546828328648,-0.204057580795333,-0.475106709945569,-0.472544960629073,-0.181419444835645,0.169266745175056
2006-06-23,0.234407465939196,0.561807554594953,0.566239718201099,0.367765146055466,1.14366592122359,0.0499288534496969,0.755159434715455,0.0900092804027531,0.52531761560235,1.06811306181423,0.833705595875037
2006-06-26,0.958801292161597,0.675070125481988,0.70829649111033,0.684322569313907,0.846119445198564,0.657340734887622,0.583818136714008,0.554123801920831,1.04132979941894,1.29212727483948,0.333325982677882
2006-06-27,-1.60915254637019,-0.999750269836516,-1.11488370995123,-1.01042801811332,-1.16802616652347,-1.26040606683654,-1.23869898211613,-1.38557847756764,-1.05880137872394,-1.56961285140676,0.0395396949634284
2006-06-28,0.0998587054078059,-0.00998021934839213,0.449508956925952,0.470123946876076,0.336924369002934,0.278711465822664,0.220621278015079,0.483590193600283,0.46910785383804,0.602448100951787,0.502589395543981
2006-06-29,2.27519286471952,2.21663776507356,2.55168778726028,2.5269598517557,2.83740120078699,2.85270553383829,2.95639852278209,3.14194821328726,3.51798058411108,4.68748579804408,2.41229293332456
2006-06-30,-0.357654725847734,0.155613968152617,0.215954254946308,0.123965590438252,0.902667606802479,0.438276511716841,0.628137128934044,0.546001261369924,0.655562477671738,1.65554858136516,2.01320330721289
2006-07-03,0.463801298701299,0.356380263157895,0.4531,0.632468421052632,0.444419736842105,0.424430666666667,0.529228947368421,0.627434210526316,0.948767105263157,0.637363636363636,0.173562337662338
2006-07-05,-1.31763117822357,-0.992149933034048,-1.2231244063163,-0.846179319224375,-0.677263325520206,-0.960378011950691,-1.25272103832227,-0.753414917553483,-1.76394697797396,-1.7135285342977,-0.395897356074132
2006-07-06,-0.187272564294369,0.111803399036937,0.100892964048257,-0.212331346191823,0.0860307124911596,0.00512140184466444,0.17791165479329,0.30525676861863,0.226792481917175,0.234612053986215,0.421884618280585
2006-07-07,-0.575576928891752,-0.805232559817932,-1.03350909227074,-1.02595846197092,-0.645994551604168,-1.14064796973785,-0.817897768557277,-1.43006630515221,-1.70344835604937,-1.48181012823861,-0.906233199346853
2006-07-10,-0.00472165667700447,-0.226392421787987,0.468264689338969,-0.130986008066121,0.388530247009546,0.185941513976157,0.221259734099456,0.0988001444661306,0.158603372559094,-0.0581890881805785,-0.053467431503574
2006-07-11,-0.227335487761624,0.306071397696498,0.497111233401205,0.185431999136276,0.11683116683797,0.598814345329013,0.735432744132701,0.411705302746442,0.612203052612041,0.528483014232026,0.75581850199365
2006-07-12,-1.89848915965794,-1.41200072261591,-1.0987679767033,-1.31813275409145,-1.18961502674015,-1.38473570268588,-1.40112721260052,-1.53834410257981,-1.79394874539128,-0.881972719114021,1.01651644054392
2006-07-13,-1.66835088119247,-1.50458958265995,-1.43780627197106,-1.62259723145226,-1.40549917210131,-1.59576885496803,-1.94025608570788,-1.81553340952277,-1.74262097102597,-2.50992779550986,-0.841576914317394
2006-07-14,-1.36468141009691,-0.906437016285707,0.040621799751337,-0.385901567697063,-0.487088398679598,-1.04930523563755,-0.752374670060385,-0.937007282827193,-0.778475276199997,-0.898925289509734,0.465756120587173
2006-07-17,-0.850270915088448,-0.346191179837743,-0.449916931716721,-0.37988669503634,-0.306337481938592,-0.327629059327945,-0.245336581217207,-0.496336360214916,-0.804081994677588,-1.40436333094145,-0.554092415853005
2006-07-18,-0.1806176781271,-0.130362153538788,0.353187731369413,0.28289222134422,0.190579947030886,0.340178364629913,0.199319276261989,0.0942316832260406,0.476125837069455,0.586018185384944,0.766635863512044
2006-07-19,2.4279947434836,2.07168548384226,2.35578258741269,2.00702615283678,2.11758163058243,2.31094999715997,2.19875621415813,2.69610222765581,2.79360073932269,3.65315438226004,1.22515963877644
2006-07-20,-2.40896648169207,-1.75493815190794,-1.64924989352826,-1.77238242343392,-1.57389958954991,-1.41366536409032,-1.99234863540366,-2.05344373837366,-2.24781901782223,-2.73476912172388,-0.325802640031813
2006-07-21,-1.25665843522651,-1.18936185688969,-1.05007213590832,-1.13520296196605,-1.21736113866953,-1.13012027987362,-1.49060179648962,-1.45944190448624,-2.05626301342179,-1.93483715793762,-0.678178722711107
2006-07-24,2.36389630551455,2.26217924398201,2.08627841834215,1.86436638382715,1.96503759654128,1.91288159131255,2.61778538543782,2.16217742320818,2.43631138227831,2.90208496180583,0.538188656291276
2006-07-25,1.06258992975169,0.849267275616224,0.976961269489124,1.07362684531226,0.803070419534728,0.943948558952992,1.09084968316074,1.2297917927322,1.25173408493389,1.48227009640648,0.419680166654795
2006-07-26,0.0183382612326588,-0.00410031595269993,-0.271317958677423,-0.114088563406828,0.048955962931204,-0.203412781581836,-0.556013429843173,-0.287539139976602,-1.04792419551734,-0.173876471515315,-0.192214732747974
2006-07-27,-1.2665622034835,-1.37945181535892,-0.83793185572641,-0.492409314552932,-0.958103833317665,-0.802903026165847,-1.23333476453559,-1.09636500178788,-0.630908509652569,-0.989451231343849,0.277110972139649
2006-07-28,1.69586452318961,1.34139394135126,1.39931749607711,0.705932452838315,1.14651073953372,1.59276622114304,1.71005085357786,1.83393291503423,2.32516253000081,2.40500233141393,0.709137808224324
2006-07-31,-0.888137577022516,0.281190004694,-0.140173636066745,0.349712400279438,0.171772442530197,0.0586471861659162,-0.0956215455330869,-0.00532171002449715,0.185245475004735,0.579294081970396,1.46743165899291
2006-08-01,-0.696223684210527,-1.519912,-0.851910666666666,-1.11017763157895,-1.13272133333333,-0.707332,-0.987185526315789,-0.823721333333333,-1.16639866666667,-1.02519342105263,-0.328969736842105
2006-08-02,1.09177083453523,1.38276713675019,0.631545061896436,0.919375808329485,0.870587894100561,1.25538008364928,0.591188081657001,0.867805655945227,0.70902490955342,1.11466989861841,0.0228990640831739
2006-08-03,1.28909885707334,0.973596939182786,0.503196825506237,0.751418520607804,-0.146836032489128,0.586184656706106,0.496087260146773,0.668714426530855,1.38247803207807,1.76880098615358,0.479702129080242
2006-08-04,0.251334234304081,-0.0154240797417617,-0.38809688206624,-0.19035404055212,0.04852894797856,-0.473761262305707,-0.580557594350727,-0.34370729956496,-0.959320267346594,-0.414993350407711,-0.666327584711792
2006-08-07,-0.469213816960131,-0.685920420304515,-0.254633102494235,-0.576246321027634,-0.543371216981037,-1.11379711500796,-0.261479113483339,-0.74630315496375,-0.397980044302461,-0.274281670811117,0.194932146149014
2006-08-08,-1.73124023698531,-0.93272235779178,-1.41202191751682,-0.576794990999349,-0.625384075095223,-0.4757754330511,-0.511134689460312,-0.273160172776107,-0.894608522906705,-0.379492674536833,1.35174756244847
2006-08-09,-1.63742709500067,-0.780014108666655,-0.402176561615954,-0.576455646377196,-0.511370378675655,-0.555802517527431,-0.78065061201383,-0.804865071831703,-1.40656666597745,-1.24576665709985,0.391660437900827
2006-08-10,0.153803470268913,0.565948555749972,0.552204431425079,0.539420120060339,0.866279790177282,0.760225404686266,0.505984037095393,-0.113456151751056,0.98231555874368,0.0236660065085784,-0.130137463760335
2006-08-11,-1.40054858350038,-1.11546286050024,-0.952077664306878,-1.02172917260884,-0.347167931806329,-0.425333517368829,-0.865958661534198,-0.0926588602758837,-1.0166796030817,-1.23149572760909,0.169052855891292
2006-08-14,-0.125826522975009,0.1166634212811,-0.0987645286204928,-0.0867432538960493,0.514329836347363,0.175615321377282,0.0636401705461274,-0.0370291332896938,0.649132109178993,-0.0654384578301793,0.0603880651448299
2006-08-15,2.7102978227437,2.04005540978274,1.83190753399546,1.83379695089334,1.72507360868358,1.72471841443576,1.41958672962413,1.61439657322249,1.99102617967458,2.26465720864721,-0.445640614096492
2006-08-16,2.40690563274759,2.00890066686748,1.24205098457557,1.46732091440459,1.3820964049234,0.919554743126835,0.658245782268798,1.32661912824413,1.58987904576078,1.71609110817264,-0.690814524574942
2006-08-17,0.565715170953263,0.331364263807057,0.381654488628921,0.104526108525121,0.290812351400584,0.25044406952055,0.00553165405898052,-0.184333681845798,0.145366150810333,-0.263322627648376,-0.829037798601639
2006-08-18,0.0255541376616069,0.167240777736585,-0.0737266664730212,0.182663047556414,0.000246415457945954,0.00227312964906111,0.31145582643308,0.0702374525054907,-0.00800015321354667,0.544769334840836,0.519215197179229
2006-08-21,-0.962204525403462,-1.02533034924958,-0.554856442355624,-0.8449979878603,-0.74985303692435,-1.02841235248633,-0.500364786572013,-0.673439721550375,-0.908355896590466,-0.581552085967486,0.380652439435976
2006-08-22,0.780713637023156,0.355310646090387,0.00979313633075715,0.221660283057541,0.142840942579023,0.470195285239247,0.147558677054396,-0.128310745478726,0.499039141528507,0.744743063661113,-0.0359705733620427
2006-08-23,-1.5936354678316,-0.636052071632763,-1.0204226791621,-0.929105976136179,-0.727549314919787,-0.856943365364974,-0.819256319634347,-1.17329113959389,-1.2807497546558,-1.24025124217567,0.35338422565593
2006-08-24,0.719644928539107,-0.00169532585635776,0.28108133140141,0.185251902654002,-0.226868531428863,-0.116308822314323,-0.245276457041673,-0.198115355401106,-0.15198009368058,-0.443075783742555,-1.16272071228166
2006-08-25,0.673984636574904,0.128849971483837,-0.158329404031508,0.320525015754313,-0.362621776787934,-0.0618828573866809,-0.0987237655631965,-0.0610615071529164,0.0559690967671119,0.172754747094259,-0.501229889480645
2006-08-28,1.30299807029245,0.865534934529739,0.530187147615999,0.991262897996875,0.937535023748759,0.814264969056191,0.696733806600489,0.903937919034728,1.00044319452245,0.628732774784989,-0.67426529550746
2006-08-29,0.97493421357622,0.944677693776714,0.887632353385996,1.07438616320378,0.855307142573183,0.603355143233586,0.977260559516312,0.584920040729146,0.718899967944568,0.547693621890733,-0.427240591685487
2006-08-30,0.874666131243394,0.469055436316517,0.49777343937461,0.240944164555976,0.470379633883996,0.200218845723479,0.376588363541007,0.0111321703454271,0.330620337637484,0.0178435715900254,-0.856822559653369
2006-08-31,0.192730168347462,0.930385229520198,0.479210224606417,0.279051510235135,0.707468273370662,0.0759151534069336,0.615087769921967,0.329448435897691,0.523095397107348,0.184307692519797,-0.00842247582766512
2006-09-01,0.243778666666667,0.15084,0.612765333333333,0.607366666666666,0.306764864864865,0.588349333333333,0.348306666666667,0.547050666666667,0.65772,0.683822666666667,0.440044
2006-09-05,0.748370870197577,0.72426093151224,0.877039044977911,0.659219347797262,0.472730710939627,0.516314088071592,0.284407836415908,0.607330550925624,0.982680650681222,0.919700920815625,0.171330050618047
2006-09-06,-3.01133947133877,-1.86410123826848,-1.81517964883245,-1.54007358479429,-1.30789168006449,-1.48811237078638,-1.28370115327046,-1.63138786009128,-1.87051328654638,-1.65905349408137,1.3522859772574
2006-09-07,-0.410795311356705,-0.519868590385277,-0.774060592491579,-0.539267679092225,-0.270836709568548,-0.580812923734776,-0.46722158935293,-0.249000805262662,-0.538713489479069,-0.450960402755419,-0.0401650913987139
2006-09-08,0.783486839768488,0.486304000676928,0.716015909096788,0.179069767516267,0.102659285162596,0.336145592970199,0.0731361140745019,-0.153288852312032,-0.0936885890322404,-0.639626424251248,-1.42311326401974
2006-09-11,0.051387250440589,0.155146793119993,-0.357416235903401,-0.015693610039325,-0.215076399783694,-0.339545603792982,0.114215328899196,-0.47814935019091,-1.0054681156146,-1.77199987035997,-1.82338712080056
2006-09-12,3.83153112982069,2.80268478999735,2.52228694818847,1.77203773398257,2.4442088832778,1.78936416847913,1.45664137892094,1.16737658526156,1.1352690922149,1.0228260938734,-2.80870503594729
2006-09-13,0.504555788627411,0.45140636777155,0.757749118692197,0.765346997381433,0.630963578662729,0.729179876803772,0.823149018939827,1.00811097698521,0.94185272494333,0.968784623001152,0.464228834373742
2006-09-14,0.266775651616665,-0.11003069767744,-0.327848066361416,-0.0361560244410168,-0.416892817432445,-0.387583200133233,-0.361285534739477,-0.482056486933858,-0.774105893869728,-1.20050940797955,-1.46728505959622
2006-09-15,0.797277322230333,0.335564325181304,-0.0227791566439667,0.204943738364436,-0.0528091358605324,0.0872297182197119,0.249867990505673,0.281086314653776,-0.11274293771481,-0.261372386510097,-1.05864970874043
2006-09-18,0.0671153350166586,-0.249560329743971,0.0383700261809857,-0.111286378986929,0.516498618987427,-0.204817164032673,-0.0597256100146765,0.237014826063109,0.568794970011277,0.332164814163838,0.265049479147179
2006-09-19,-0.882929242066184,-0.159097001615056,-0.383857293481726,-0.0898054844016483,-0.468525451447427,-0.467477606558182,-0.407696144808253,-0.412074169535421,-0.104191864835449,-0.578358021392052,0.304571220674132
2006-09-20,0.715728030505929,0.781480882435939,1.08863962726721,1.13785875961693,1.06455978378928,1.03372814297988,0.597591107012572,0.344107803340139,0.650258583413918,-0.0561713868665384,-0.771899417372468
2006-09-21,-1.03956044245004,-1.13779504422082,-0.531036657322672,-0.801983556746023,-0.384852952619793,-0.831291761034546,-0.516489071234146,-0.5695513322043,-0.706796032966921,-0.354780519026189,0.684779923423851
2006-09-22,-0.185001312046432,-1.0709041668283,-0.649884723526497,-0.848815995755762,-0.935673453097337,-0.836894946582311,-0.711932097264152,-0.739931290866844,-0.70599152657859,-1.1278659414186,-0.942864629372164
2006-09-25,2.12540990437926,0.946782080385631,0.92477123569307,1.03036692327046,0.752380244314914,1.26268472711634,0.735320893228062,0.851252610007819,0.916057815730282,0.322531083041415,-1.80287882133785
2006-09-26,0.449845321582231,0.638935618302662,0.548503969487633,0.327832235940964,0.761271360719453,0.93773656484895,0.574316248536704,0.64501533007705,0.872664435363794,1.1087959526268,0.65895063104457
2006-09-27,-0.884203886941956,-0.365718894856356,-0.21091088803625,-0.145070118058733,0.264434829642446,0.646211655185164,0.235480383904613,0.508310932575293,0.370677072829049,1.10290420835179,1.98710809529374
2006-09-28,-0.231234177469102,0.281795312282051,0.123980742953707,0.15603386387232,-0.0329453624307763,0.130855531272791,0.133044791696664,-0.400221480837363,-0.108746449415034,-0.0950952211802135,0.136138956288889
2006-09-29,-1.64872993984349,-0.533724196874494,-0.512012404039587,-0.622069270876073,-0.702201847341106,-0.954828763043405,-0.612445792675955,-0.579706008543886,-0.675988157885199,-0.405368942423953,1.24336099741953
2006-10-02,-0.262438157894737,-0.885110666666667,-0.819461333333334,-0.513764,-0.709636,-0.712113157894737,-0.622337333333333,-0.351836,-0.537892,-0.374135526315789,-0.111697368421052
2006-10-03,-0.201324773300119,-0.678532877351613,-0.122471873549279,0.494061846872298,-0.0948802751668161,-0.808641149252929,-0.404365666673558,-0.199872695225306,-0.164475515655336,-0.400558163812803,-0.199233390512684
2006-10-04,1.47061514128959,1.5975514365983,1.91238661719439,1.38722361165363,1.58667520772652,1.48557830815628,1.67364097574303,1.19898523784726,0.861320011090191,1.55676614457408,0.0861510032844923
2006-10-05,1.48756841804065,1.6233079689007,1.69875030295903,0.868824548971822,1.16707893450548,1.07021936311749,0.867103996070382,1.13481633086384,0.917843472157867,0.883950035279953,-0.603618382760701
2006-10-06,-0.563599700735942,-0.384260984358131,-0.557683732404046,0.165041730778274,-0.35252031310722,-0.150683113210978,-0.282703084154948,-0.570653300392787,-0.360647887441517,-0.686912601654571,-0.123312900918629
2006-10-09,1.31915171495241,0.614507489938661,0.466083293323453,0.55268180174901,0.386203743780319,0.346006086493346,0.412183119417503,0.067905158472513,0.281025771845381,0.786564140761713,-0.532587574190694
2006-10-10,1.2278847044771,0.365180375194095,0.518275513382288,0.383319980199885,0.145571748937855,0.18876138238684,0.402574910735611,0.342347051160365,0.284962785426697,0.494855125009087,-0.733029579468015
2006-10-11,-0.504731126316901,-0.557681645777006,-0.497206641609956,-0.570439225253341,-0.288478990537147,-0.672558922507164,-0.22501585506678,-0.332024391397458,-0.191858938336641,-0.256082640797273,0.248648485519629
2006-10-12,2.61204623921201,1.85340017492621,2.04183080529926,1.64052524334697,1.92330079257541,1.7391245083632,1.49071486669591,1.72478065556546,1.2281119557836,1.71705853701139,-0.894987702200621
2006-10-13,0.0859326714614635,0.69055250049874,0.582408286220106,0.573566881121452,0.7331619482803,0.460514704566502,0.722279584826773,0.313066894801372,0.507167906429882,0.528451619248734,0.442518947787271
2006-10-16,1.41267805382126,0.925290054904518,0.888829987977915,0.565484479152788,0.701844457498729,0.860721674558392,0.779368451421199,1.21888534527613,0.735309165192817,0.680769778843428,-0.731908274977833
2006-10-17,-1.0900912670706,-0.759457586573025,-0.712182129615016,-0.664888305201603,-0.66681191355456,-0.577298920948941,-0.414832961098409,-0.535126685676483,-0.136291076866968,-0.358863623944109,0.731227643126486
2006-10-18,-0.385950994791172,0.00226619941840172,-0.182970186184937,0.187271428156527,-0.118716616957721,-0.42749027794631,0.123550228011891,0.251189855759667,0.250012059781623,-0.0859483706718311,0.30000262411934
2006-10-19,0.571674662807107,0.614812532136868,0.112631326232704,0.166087598111171,0.441280020715777,0.551759111540369,0.541038748232029,0.567615813701398,0.59981864083658,0.684823902036423,0.113149239229316
2006-10-20,-1.01383050126322,-0.564160138367786,-0.761075504295736,-0.574594061207084,-0.370583212944196,-0.37623061445045,-0.696727616492914,-0.550506132806451,-0.282617421140032,-0.363548367073583,0.650282134189633
2006-10-23,-0.454607234056711,0.0801795413762103,0.349220115192774,0.399741629914277,0.354043744633587,0.422581606809228,-0.0317845633817482,0.313568745916832,0.252700626170579,0.353920996095085,0.808528230151797
2006-10-24,-0.0995477739371803,-0.0527245182579047,0.0010044716164026,0.526119775241561,0.288751525320744,0.48747414185017,0.388519823623173,0.15116088943366,0.317146335453645,0.672672232796614,0.772220006733794
2006-10-25,0.796932471154599,0.611438066670371,1.19983032654223,0.350116428915836,0.648709236462726,0.514251392098013,0.483264987409231,0.316152675785045,0.151526087089941,0.399539170053848,-0.397393301100751
2006-10-26,1.7871326176743,0.955306223928016,0.698578832558601,1.2229102995983,1.07202186360098,0.752535143708046,0.643624722130455,-0.0671247232397879,1.05122505918986,0.533033149467339,-1.25409946820696
2006-10-27,-0.871330665916154,-0.616862833932166,-1.19806369865362,-1.17476943060716,-0.944240822316167,-1.06231779858831,-1.42447426435433,-0.698113174892356,-0.893587896426927,-1.0252241359434,-0.153893470027249
2006-10-30,0.552293540406659,0.355847649370692,0.234670205908,0.863666726347295,0.430389198348074,0.189472559732925,0.429242133221208,-0.135700731231587,-0.114716194709307,-0.231012142537694,-0.783305682944353
2006-10-31,-0.843545495619428,-0.274038019165856,-0.450178923281789,-0.60144410477199,0.00682964731615295,-0.0937569614908687,-0.117475814475014,-0.412745496385241,0.103653609253778,-0.469883997557482,0.373661498061946
2006-11-01,-1.61486184210526,-1.44661066666667,-1.44375,-1.41399733333333,-0.965073684210527,-1.225396,-1.15802368421053,-0.657573333333333,-1.22355466666667,-0.949234210526316,0.665627631578948
2006-11-02,-0.407316316980909,0.342217933141403,0.0180200688292486,-0.027368889580836,-0.142592564216845,-0.00308074429874034,0.121999505269589,-0.01967965832658,-0.180616016354182,-0.112817994579122,0.294498322401787
2006-11-03,0.492704674814672,0.240655866998447,0.749243594691506,0.450072090343387,0.0090040178229829,0.0226637772659568,0.145611661549285,0.130888805296435,0.000130910491492907,0.032351625480532,-0.46035304933414
2006-11-06,1.37743023403273,1.61732554429916,1.17223362872128,1.27485169817237,1.13720446021045,1.43553157831264,1.02172020908583,1.04123552953601,1.04942006707264,1.33515129719235,-0.042278936840376
2006-11-07,-0.884526273818138,0.0271533806986848,-0.106058730884182,0.270108473197025,0.384193871911947,0.314246254684739,0.307208436813784,0.333314404770093,0.194492782358098,0.395091438802292,1.27961771262043
2006-11-08,0.602897382365297,0.881372502750452,0.749985438939073,0.580878824576263,0.431046791196376,0.853580478803127,0.479181545951116,0.58600431294759,0.264418672092135,0.301542051122072,-0.301355331243224
2006-11-09,-0.0793390913561496,-0.482814233769955,-0.272807631637245,-0.778053471054671,-0.73449411246727,-0.521676214932911,-0.46544081099095,-0.300486721852844,-0.419090825686196,-0.647733141965094,-0.568394050608945
2006-11-10,0.733032457554127,0.768238987962403,0.244701888626973,0.512397897885484,0.692512915298017,0.601208588234551,0.764548378888049,0.651927347302957,0.379684899768123,0.459761114409164,-0.273271343144963
2006-11-13,0.777984467223314,0.254011191378788,0.385603213167188,0.517126084227765,0.461901925963685,0.184541225216177,0.494023988993692,0.412174637539016,0.21162690293055,0.269445809811273,-0.508538657412041
2006-11-14,2.17471163830084,1.4824270210543,0.986881366026894,0.933438773575401,0.916113066588156,1.01572004798035,1.02717338039689,0.969059163196705,0.6893235543604,1.44046990618387,-0.734241732116967
2006-11-15,1.32403621170653,1.13685337701612,1.0506048538788,0.791626124812219,0.996390946373085,0.585457099761997,0.384578290741927,0.401326582627331,0.256257278290164,0.318685790967515,-1.00535042073901
2006-11-16,-0.321636184370733,-0.477812779823455,-0.349844691721374,-0.275111803484532,0.2699854451855,-0.131074897013984,-0.057864842991176,0.181692099749088,0.0596333482314527,-0.159445566133015,0.162190618237718
2006-11-17,-0.282373537526995,-0.076788991880832,0.0785929737284375,-0.043165733769299,-0.218237346546782,-0.313394837706917,-0.189624003980538,-0.283781439165329,-0.0968286010095221,-0.487769584340047,-0.205396046813052
2006-11-20,-0.0153722449297901,0.151880290555707,0.307171594214996,0.0689265244540685,-0.00404692441983888,0.238757439441335,0.121152091924765,-0.149339764404192,0.19166290926141,-0.132034845309096,-0.116662600379306
2006-11-21,0.87207382697527,0.865050854639167,0.52242518555971,0.239251890269416,0.282968927936778,0.0326529609077016,0.372318428035881,0.540232970230167,0.226011014756043,0.480440577580076,-0.391633249395193
2006-11-22,0.721960573349759,0.513033714270137,0.466957383346162,0.481929942404701,0.331444584305514,0.210734441597785,0.267868504073327,0.418522426437954,0.150421910983475,-0.125942434776251,-0.84790300812601
2006-11-24,0.0460944350745168,-0.157858876966688,-0.0740717074574279,-0.254662223416955,-0.102339811322219,-0.247992856358246,-0.166153678932125,-0.0596618043758474,0.0287805419130238,0.0438730284223445,-0.0022214066521723
2006-11-27,-2.49411033175095,-1.97811753075611,-2.13955483877284,-2.24212241228793,-1.75518885734095,-1.96887566589723,-1.80213832507052,-1.69669901845349,-1.42367442447279,-1.85070987023767,0.643400461513277
2006-11-28,0.454309794823549,0.299783163326395,0.391773293405224,0.141971881681314,0.530830755051837,0.195976003414582,0.175051352398692,0.307153727676811,0.246444771599101,0.232806418678324,-0.221503376145225
2006-11-29,1.36800192357077,1.17993945606204,1.53204214383546,1.12223096003522,1.0670534807079,1.12463010776946,1.20539513660599,1.20272098687107,1.07133548113445,1.01418901858789,-0.353812904982879
2006-11-30,1.19763683812897,0.706661498219538,0.514785636246977,0.0298982449869369,0.551248369345739,0.229985034128832,0.318514955874139,0.158197984458274,0.188050871680568,0.0916974119389537,-1.10593942619002
2006-12-01,0.125772151898734,-0.0785192307692308,0.10825641025641,-0.186178481012658,-0.218997435897436,-0.524723076923077,-0.362640506329114,-0.33599358974359,-0.391116666666667,-0.525159493670886,-0.65093164556962
2006-12-04,1.41988267552607,1.40271312646577,1.15344913689462,1.10557122301205,1.13727773213009,1.51443064908565,1.4512142217701,1.64545618228554,1.69152301085828,1.7616770013541,0.341794325828025
2006-12-05,0.305722986658292,1.09746756984046,0.624160156860292,0.240181825245955,0.272181529197024,0.300617623219798,0.387842133425513,0.480139803262518,0.369536477509715,0.150477599316018,-0.155245387342275
2006-12-06,0.432084035367947,0.170368822758788,-0.167159509867878,-0.203974542118541,0.0591383533877828,-0.0188054975356849,0.0784225508601397,-0.153280577707181,0.00672647243795378,0.260592570805255,-0.171491464562692
2006-12-07,-0.470504939582166,-0.385071526210484,-0.318029876406505,-0.453503352038965,-0.129007372935707,-0.172310715150639,-0.517088527642167,-0.518102046822168,-0.260514738206235,-0.449522627615236,0.02098231196693
2006-12-08,-0.280530881568446,0.0575140094596915,-0.0873161379372889,-0.247712287875476,-0.359066077073621,0.0574728457797634,0.0445471677793601,0.339646318842816,0.0131186799277727,0.309675979988044,0.590206861556489
2006-12-11,-0.319360340297386,-0.216759914492292,-0.0406777468552849,-0.0590210033818582,0.123685923955753,0.100922355225252,0.201762050021511,0.0673553004469181,0.179873945694237,0.199079479060028,0.518439819357413
2006-12-12,-1.06246165014694,-0.613192838742915,-0.545548531035255,-0.252043934528752,-0.675920077230244,-0.330257423357638,-0.404098843241591,-0.497752716056952,-0.417938204378208,-0.47778833904154,0.584673311105402
2006-12-13,-0.0415491706938929,0.153287643268268,0.185268298635203,0.244967093041517,0.283619434842896,0.0493599665078505,0.105593508837644,0.107873200667427,-0.0369582934925976,0.26714156744658,0.308690738140473
2006-12-14,0.917154733808808,0.650263776794994,0.469266315242943,0.636644685181353,0.942150463818216,0.668243888661048,0.560142144523219,0.587111365228555,0.741357113532688,0.580634378891496,-0.336520354917311
2006-12-15,-0.270017088057098,-0.227957052794727,-0.383983047316358,0.0223169561303428,-0.309858512157495,-0.39211973253839,0.0568584829669772,-0.137156039788202,-0.185711744752661,-0.273620883887833,-0.00360379583073539
2006-12-18,-1.2641653653075,-0.900634344705721,-1.29190037113583,-1.01533221625355,-0.751178277031645,-0.798138940246511,-1.05471201799619,-0.962838263022744,-0.956634951595707,-1.00140013768255,0.262765227624958
2006-12-19,0.216890300655349,-0.065063430124637,0.340075864356311,-0.0965944174834317,0.107686685744999,-0.00464446859595767,0.267943962617784,0.357075231628223,-0.0307304143254227,0.227070867952567,0.0101805672972176
2006-12-20,0.167577704693445,0.183368361401643,0.00856501025508862,0.235023237836105,0.163884695646834,0.185529372810862,-0.100587308385026,0.0355350036814592,0.247792994572571,0.288551148491655,0.12097344379821
2006-12-21,-0.816934475223683,-0.617127660133341,-0.533092614693871,-0.266330302571877,-0.306567475459524,-0.224824265623376,-0.248565893832403,-0.219179747653779,-0.32600116309756,-0.0887080980297702,0.728226377193912
2006-12-22,0.23500044225391,-0.462824277207582,-0.365079783924224,-0.38856844156921,-0.211055781843914,-0.307493345394317,-0.144614650411262,-0.319921960554828,-0.182846678363283,-0.202554915184465,-0.437555357438375
2006-12-26,0.819568698804206,0.670243147407674,0.671814433994647,0.631109434185666,0.629858808286365,0.611130516885804,0.565948671481614,0.62572324555359,0.706570736237302,0.422592227403856,-0.396976471400349
2006-12-27,1.01662408581784,1.10406246384254,0.973969245975942,0.949522653935908,1.18152872361227,1.14191680723536,1.0116920870584,0.859981368854436,0.905681073226711,1.31815259675666,0.301528510938815
